,Open Price,High Price,Low Price,Last Price,Intra day range ,overnight,Volume,Volatility 30 Day,Price Change 1 Day Percent
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Intra day range ,overnight,PX_VOLUME,VOLATILITY_30D,CHG_PCT_1D
11/17/1987,246.73,246.76,240.81,243.04,0.024708276,0.015182686,#N/A N/A,13.19,-0.35
11/18/1987,243.09,245.55,240.67,245.55,0.020276727,-0.010018326,#N/A N/A,13.72,1.32
11/19/1987,245.54,245.55,239.7,240.05,0.024405507,0.022870235,#N/A N/A,13.67,-0.04
11/20/1987,240.04,242,235.89,242,0.025901903,-0.008099174,#N/A N/A,12.45,0.21
11/23/1987,242,242.99,240.5,242.99,0.01035343,-0.004074242,#N/A N/A,11.28,-0.95
11/24/1987,242.98,247.9,242.98,246.39,0.02024858,-0.013839847,#N/A N/A,12.47,2.03
11/25/1987,246.42,246.54,244.08,244.1,0.010078663,0.009504302,#N/A N/A,12.46,0.18
11/27/1987,244.11,244.12,240.34,240.34,0.015727719,0.015686111,#N/A N/A,12.52,-0.18
11/30/1987,240.27,240.34,225.78,230.3,0.064487554,0.043291359,#N/A N/A,12.51,0.04
12/1/1987,230.32,234.02,230.3,232,0.016152844,-0.007241379,#N/A N/A,13.71,-1.74
12/2/1987,232.01,234.56,230.31,233.45,0.018453389,-0.006168344,#N/A N/A,13.79,0.63
12/3/1987,233.46,233.9,225.21,225.21,0.038586208,0.036632476,#N/A N/A,14.26,1.5
12/4/1987,225.2,225.77,221.24,223.92,0.020475502,0.005716327,#N/A N/A,14.81,-1.32
12/7/1987,223.98,228.77,223.92,228.76,0.021659521,-0.020895261,#N/A N/A,14,-0.93
12/8/1987,228.77,234.92,228.69,234.91,0.027242118,-0.02613767,#N/A N/A,13.83,-0.19
12/9/1987,234.91,240.09,233.83,238.89,0.026771586,-0.016660388,#N/A N/A,13.72,-0.25
12/10/1987,238.89,240.05,233.4,233.57,0.028491859,0.022776898,#N/A N/A,20.48,-4.81
12/11/1987,233.6,235.48,233.35,235.32,0.009127919,-0.007309196,#N/A N/A,21.23,-1.92
12/14/1987,235.3,242.34,235.04,242.19,0.031058543,-0.028448739,#N/A N/A,21.25,0.55
12/15/1987,242.19,245.59,241.31,242.8,0.017736521,-0.002512356,#N/A N/A,21.2,-0.09
12/16/1987,242.81,248.11,242.8,248.08,0.021869852,-0.021243147,#N/A N/A,21.2,-0.02
12/17/1987,248.08,248.6,242.96,242.98,0.023213698,0.020989382,#N/A N/A,21.22,0.27
12/18/1987,243.01,249.18,242.98,249.16,0.025516503,-0.024682935,#N/A N/A,21.22,-0.04
12/21/1987,249.14,250.25,248.3,249.54,0.007853403,-0.001602949,#N/A N/A,20.95,1.17
12/22/1987,249.56,249.97,247.01,249.95,0.011983321,-0.001560312,#N/A N/A,20.66,0.31
12/23/1987,249.96,253.35,249.95,253.16,0.013602721,-0.012640228,#N/A N/A,20.44,0.26
12/24/1987,253.13,253.16,251.68,252.02,0.005880483,0.004404412,#N/A N/A,21.07,-1.88
12/28/1987,252.01,252.02,244.19,245.57,0.032065195,0.026224702,#N/A N/A,21.03,0.17
12/29/1987,245.58,245.88,244.28,244.59,0.006549861,0.00404759,#N/A N/A,21.14,-1
12/30/1987,244.63,248.06,244.59,247.86,0.014187007,-0.01303155,#N/A N/A,21.29,0.61
12/31/1987,247.84,247.86,245.22,247.08,0.010765843,0.003075927,#N/A N/A,21.09,0.99
1/4/1988,247.1,256.44,247.08,255.94,0.037882467,-0.034539345,#N/A N/A,21.11,0.14
1/5/1988,255.95,261.78,255.94,258.63,0.022817848,-0.010362294,#N/A N/A,21.07,-0.09
1/6/1988,258.64,259.79,257.18,258.89,0.010148534,-0.000965661,#N/A N/A,21.05,0.46
1/7/1988,258.87,261.32,256.18,261.07,0.020064017,-0.008426859,#N/A N/A,19.92,-0.16
1/8/1988,261.05,261.07,242.95,243.4,0.074583248,0.07251438,#N/A N/A,20.22,0.97
1/11/1988,243.38,247.51,241.07,247.49,0.026714232,-0.016606732,#N/A N/A,20.22,-0.35
1/12/1988,247.44,247.49,240.46,245.42,0.029235632,0.008230788,#N/A N/A,20.2,-0.16
1/13/1988,245.41,249.25,241.41,245.81,0.032475871,-0.001627273,#N/A N/A,19.68,0.18
1/14/1988,245.83,247,243.97,245.88,0.01241956,-0.000203351,#N/A N/A,19.52,-0.23
1/15/1988,246.02,253.65,245.88,252.05,0.031600781,-0.023923825,#N/A N/A,19.49,1.46
1/18/1988,252.05,252.86,249.98,251.88,0.011520922,0.000674925,#N/A N/A,19.23,0.31
1/19/1988,251.84,253.33,248.75,249.32,0.01841206,0.010107492,#N/A N/A,19.08,-0.29
1/20/1988,249.31,249.32,241.14,242.63,0.033922203,0.027531633,#N/A N/A,19.35,-1.2
1/21/1988,242.65,244.25,240.17,243.14,0.016987967,-0.0020153,#N/A N/A,19.36,-0.04
1/22/1988,243.14,246.5,243.14,246.5,0.013819199,-0.013630832,#N/A N/A,12.5,0.16
1/25/1988,246.53,252.87,246.5,252.17,0.025841785,-0.022365864,#N/A N/A,11.49,1.28
1/26/1988,252.13,252.17,249.1,249.57,0.012324368,0.010257643,#N/A N/A,11.53,-0.43
1/27/1988,249.58,253.02,248.5,249.38,0.018189135,0.000801989,#N/A N/A,11.52,0.21
1/28/1988,249.39,253.66,249.38,253.29,0.017162563,-0.015397371,#N/A N/A,11.52,0.21
1/29/1988,253.31,257.07,252.7,257.07,0.017293233,-0.014626366,#N/A N/A,11.65,0.7
2/1/1988,257.05,258.27,254.93,255.04,0.013101636,0.007881117,#N/A N/A,12.02,1.15
2/2/1988,255.05,256.08,252.8,255.57,0.012974684,-0.002034668,#N/A N/A,11.62,0.11
2/3/1988,255.56,256.98,250.56,252.21,0.025622605,0.013282582,#N/A N/A,11.75,0.75
2/4/1988,252.2,253.03,250.34,252.21,0.010745386,-3.96E-05,#N/A N/A,11.75,0.16
2/5/1988,252.22,253.85,250.9,250.96,0.011757672,0.00502072,#N/A N/A,9.89,0.15
2/8/1988,250.95,250.96,247.82,249.1,0.012670487,0.007426736,#N/A N/A,10,-0.29
2/9/1988,249.11,251.72,248.66,251.72,0.01230596,-0.010368664,#N/A N/A,9.32,-0.04
2/10/1988,251.74,256.92,251.72,256.66,0.020657874,-0.019169329,#N/A N/A,9.25,0.15
2/11/1988,256.63,257.77,255.12,255.95,0.010387269,0.002656769,#N/A N/A,8.96,0.39
2/12/1988,255.95,258.86,255.85,257.63,0.011764706,-0.00652098,#N/A N/A,9.03,-0.18
2/16/1988,257.61,259.84,256.57,259.83,0.01274506,-0.008544048,#N/A N/A,10.29,-1.47
2/17/1988,259.94,261.47,257.83,259.21,0.01411783,0.002816249,#N/A N/A,10.34,0.61
2/18/1988,258.82,259.6,256.9,257.91,0.010509926,0.003528363,#N/A N/A,10.5,-0.53
2/19/1988,257.9,261.61,257.62,261.61,0.015487928,-0.014181415,#N/A N/A,13.14,-2.64
2/22/1988,261.6,266.06,260.88,265.64,0.019855872,-0.015208553,#N/A N/A,13.14,0.37
2/23/1988,265.62,266.12,263.11,265.02,0.011440082,0.00226398,#N/A N/A,14.18,1.85
2/24/1988,265.01,266.25,263.87,264.43,0.009019593,0.002193397,#N/A N/A,14.85,1.57
2/25/1988,264.39,267.75,261.05,261.58,0.025665581,0.010742411,#N/A N/A,14.88,0.65
2/26/1988,261.56,263,261.38,262.46,0.006197873,-0.003429094,#N/A N/A,14.35,0.29
2/29/1988,262.46,267.82,262.46,267.82,0.02042216,-0.020013442,#N/A N/A,14.34,0.24
3/1/1988,267.82,267.95,265.39,267.22,0.009646181,0.002245341,#N/A N/A,14.29,0.18
3/2/1988,267.23,268.75,267,267.98,0.006554307,-0.002798716,#N/A N/A,13.68,-0.07
3/3/1988,267.98,268.4,266.82,267.88,0.005921595,0.000373301,#N/A N/A,14.65,1.99
3/4/1988,267.87,268.4,264.72,267.3,0.013901481,0.002132435,#N/A N/A,14.68,-0.06
3/7/1988,267.28,267.69,265.94,267.38,0.006580432,-0.000374,#N/A N/A,14.42,-0.32
3/8/1988,267.38,270.06,267.38,269.43,0.010023188,-0.007608655,#N/A N/A,14.58,-0.74
3/9/1988,269.46,270.76,268.65,269.06,0.007854085,0.001486657,#N/A N/A,14.59,0
3/10/1988,269.07,269.35,263.8,263.84,0.021038666,0.01982262,#N/A N/A,14.85,-0.75
3/11/1988,263.85,264.94,261.27,264.94,0.014046772,-0.004114139,#N/A N/A,14.84,0.67
3/14/1988,264.93,266.55,264.52,266.37,0.007674278,-0.005406014,#N/A N/A,14.97,-1.11
3/15/1988,266.34,266.41,264.92,266.13,0.005624339,0.000789088,#N/A N/A,15.01,-0.33
3/16/1988,266.11,268.68,264.81,268.65,0.014614252,-0.009454681,#N/A N/A,14.89,0.35
3/17/1988,268.66,271.22,268.65,271.22,0.00956635,-0.009438832,#N/A N/A,15.03,0.74
3/18/1988,271.22,272.64,269.76,271.12,0.010676157,0.00036884,#N/A N/A,15.35,-0.99
3/21/1988,271.1,271.12,267.42,268.74,0.013835914,0.008781722,#N/A N/A,15.36,-0.32
3/22/1988,268.73,269.61,267.9,268.84,0.006382979,-0.000409165,#N/A N/A,15.75,1.2
3/23/1988,268.81,269.79,268.01,268.91,0.006641543,-0.000371872,#N/A N/A,15.81,-0.39
3/24/1988,268.91,268.91,262.48,263.35,0.024497105,0.021112588,#N/A N/A,16.05,-0.97
3/25/1988,263.34,263.44,258.12,258.51,0.020610569,0.018683997,#N/A N/A,16.05,0.17
3/28/1988,258.5,258.51,256.07,258.06,0.009528645,0.00170503,#N/A N/A,15.38,0.07
3/29/1988,258.11,260.86,258.06,260.07,0.01085019,-0.007536432,#N/A N/A,15.55,-0.91
3/30/1988,260.06,261.59,257.92,258.07,0.014229218,0.007711086,#N/A N/A,15.55,-0.53
3/31/1988,258.03,259.03,256.16,258.89,0.011203935,-0.003321874,#N/A N/A,13.25,-0.49
4/4/1988,258.89,259.06,255.68,256.09,0.01321965,0.010933656,#N/A N/A,14.15,1.77
4/5/1988,256.1,258.52,256.03,258.51,0.009725423,-0.009322657,#N/A N/A,14.74,2.33
4/6/1988,258.52,265.5,258.22,265.49,0.028193014,-0.026253343,#N/A N/A,14.07,0.23
4/7/1988,265.51,267.32,265.22,266.16,0.007917955,-0.00244214,#N/A N/A,14.24,1.01
4/8/1988,266.15,270.22,266.11,269.43,0.015444741,-0.012173848,#N/A N/A,14.37,0.77
4/11/1988,269.43,270.41,268.61,270.16,0.006701165,-0.002702102,#N/A N/A,14.42,0.56
4/12/1988,269.88,272.05,269.66,271.37,0.008863013,-0.005490659,#N/A N/A,14.49,0.61
4/13/1988,271.33,271.7,269.23,271.57,0.009174312,-0.00088375,#N/A N/A,14.5,-0.13
4/14/1988,271.55,271.57,259.37,259.75,0.047037051,0.045428296,#N/A N/A,13.66,1.03
4/15/1988,259.74,260.39,255.97,259.77,0.017267649,-0.000115487,#N/A N/A,13.94,1.09
4/18/1988,259.75,259.81,258.03,259.21,0.006898423,0.002083253,#N/A N/A,13.87,0.3
4/19/1988,259.24,262.38,257.91,257.92,0.017331627,0.005117866,#N/A N/A,13.86,1.15
4/20/1988,257.91,258.54,256.12,256.13,0.009448696,0.006949596,#N/A N/A,13.88,-0.11
4/21/1988,256.15,260.44,254.71,256.42,0.022496172,-0.00105296,#N/A N/A,13.71,-0.45
4/22/1988,256.45,261.16,256.42,260.14,0.018485298,-0.01418467,#N/A N/A,14.91,2.27
4/25/1988,260.15,263.29,260.14,262.46,0.012108864,-0.008801341,#N/A N/A,15.18,-1.39
4/26/1988,262.45,265.06,262.18,263.93,0.01098482,-0.005607547,#N/A N/A,15.13,-0.18
4/27/1988,263.94,265.09,263.45,263.8,0.00622509,0.000530705,#N/A N/A,15.57,1.54
4/28/1988,263.79,263.8,262.22,262.61,0.006025475,0.004493355,#N/A N/A,15.55,0.6
4/29/1988,262.59,262.61,259.97,261.33,0.010155018,0.00482149,#N/A N/A,15.18,-0.42
5/2/1988,261.36,261.56,259.99,261.56,0.006038694,-0.000764643,#N/A N/A,15.1,-0.06
5/3/1988,261.55,263.7,261.55,263,0.008220226,-0.005513308,#N/A N/A,14.96,0.86
5/4/1988,263.05,263.23,260.31,260.32,0.011217395,0.010487093,#N/A N/A,14.87,-0.17
5/5/1988,260.3,260.32,258.13,258.79,0.008484097,0.005834847,#N/A N/A,14.54,1.32
5/6/1988,258.8,260.31,257.03,257.48,0.012761156,0.005126612,#N/A N/A,14.52,0.54
5/9/1988,257.47,258.22,255.45,256.54,0.010843609,0.003625166,#N/A N/A,14.7,-0.4
5/10/1988,256.53,258.3,255.93,257.62,0.009260345,-0.004231038,#N/A N/A,14.51,-0.67
5/11/1988,257.6,257.62,252.32,253.31,0.021005073,0.01693577,#N/A N/A,14.97,-1.11
5/12/1988,253.32,254.87,253.31,253.85,0.006158462,-0.002087847,#N/A N/A,14.76,0.9
5/13/1988,253.88,256.83,253.85,256.78,0.011739216,-0.011293714,#N/A N/A,14.61,-0.69
5/16/1988,256.75,258.71,256.28,258.71,0.009481817,-0.00757605,#N/A N/A,13.78,1.48
5/17/1988,258.72,260.2,255.35,255.39,0.018993538,0.013038882,#N/A N/A,14.67,2.07
5/18/1988,255.4,255.67,250.73,251.35,0.019702469,0.01611299,#N/A N/A,14.61,-0.02
5/19/1988,251.36,252.57,248.85,252.57,0.014948764,-0.004790751,#N/A N/A,14.6,0.05
5/20/1988,252.61,253.7,251.79,253.02,0.007585686,-0.001620425,#N/A N/A,14.63,-0.03
5/23/1988,253,253.02,249.82,250.83,0.012809223,0.008651278,#N/A N/A,15.21,-1.09
5/24/1988,250.84,253.51,250.83,253.51,0.010684527,-0.010532129,#N/A N/A,15.16,0.18
5/25/1988,253.52,255.34,253.51,253.76,0.00721865,-0.000945776,#N/A N/A,15,0.4
5/26/1988,253.75,254.98,253.52,254.63,0.005758914,-0.003455995,#N/A N/A,14.9,-0.37
5/27/1988,254.62,254.63,252.74,253.42,0.007478041,0.004735222,#N/A N/A,14.91,0.44
5/31/1988,253.44,262.16,253.42,262.16,0.034488201,-0.03326213,#N/A N/A,14.75,-0.42
6/1/1988,262.16,267.43,262.1,266.69,0.02033575,-0.016986014,#N/A N/A,14.74,0.4
6/2/1988,266.65,266.71,264.12,265.33,0.009806149,0.004974937,#N/A N/A,15.16,1.58
6/3/1988,265.34,267.11,264.42,266.45,0.010173209,-0.004165885,#N/A N/A,13.93,0.66
6/6/1988,266.46,267.05,264.97,267.05,0.007849945,-0.002209324,#N/A N/A,13.03,0.05
6/7/1988,267.02,267.28,264.5,265.17,0.010510397,0.006976656,#N/A N/A,13.36,-0.81
6/8/1988,265.32,272.01,265.17,271.52,0.025794773,-0.022834414,#N/A N/A,12.91,0.89
6/9/1988,271.5,272.29,270.19,270.2,0.007772308,0.004811251,#N/A N/A,12.91,-0.19
6/10/1988,270.22,273.21,270.2,271.26,0.011139896,-0.00383396,#N/A N/A,12.77,0.31
6/13/1988,271.28,271.94,270.53,271.43,0.005211991,-0.000552629,#N/A N/A,12.91,-0.46
6/14/1988,271.58,276.14,271.44,274.3,0.01731506,-0.00991615,#N/A N/A,12.93,-0.57
6/15/1988,274.29,274.45,272.75,274.45,0.006232814,-0.000582984,#N/A N/A,13.48,1.47
6/16/1988,274.44,274.45,268.76,269.77,0.021171305,0.017311043,#N/A N/A,13.03,0.11
6/17/1988,269.79,270.77,268.09,270.68,0.009996643,-0.003288015,#N/A N/A,13,0.44
6/20/1988,270.67,270.68,268.59,268.94,0.007781377,0.006432662,#N/A N/A,13.39,1.39
6/21/1988,268.95,271.67,267.52,271.67,0.015512859,-0.010012147,#N/A N/A,13.29,1
6/22/1988,271.69,276.88,271.67,275.66,0.019177679,-0.014401799,#N/A N/A,12.58,0.16
6/23/1988,275.62,275.89,274.26,274.82,0.005943266,0.002910996,#N/A N/A,12.64,-0.42
6/24/1988,274.81,275.19,273.53,273.78,0.006068804,0.003762145,#N/A N/A,12.28,0.18
6/27/1988,273.78,273.79,268.85,269.06,0.018374558,0.017542556,#N/A N/A,13,-1.6
6/28/1988,269.07,272.8,269.06,272.31,0.013900245,-0.011898204,#N/A N/A,13.86,-2.34
6/29/1988,272.32,273.01,269.49,270.98,0.013061709,0.004945014,#N/A N/A,14.07,0.86
6/30/1988,271,273.51,270.97,273.5,0.009373731,-0.009140768,#N/A N/A,14.08,0.24
7/1/1988,273.5,273.8,270.78,271.78,0.011152966,0.006328648,#N/A N/A,14.11,0.42
7/5/1988,271.78,275.81,270.51,275.81,0.019592621,-0.014611508,#N/A N/A,15.05,2.31
7/6/1988,275.8,276.36,269.92,272.02,0.023858921,0.013896037,#N/A N/A,15.08,0.51
7/7/1988,272,272.05,269.31,271.78,0.010174149,0.000809478,#N/A N/A,16.19,-1.74
7/8/1988,271.76,272.31,269.86,270.02,0.009078782,0.006443967,#N/A N/A,16.11,0.19
7/11/1988,270.03,271.64,270.02,270.55,0.005999556,-0.001922011,#N/A N/A,16.83,-1.48
7/12/1988,270.54,270.7,266.96,267.85,0.014009589,0.010042934,#N/A N/A,16.77,-0.13
7/13/1988,267.87,269.46,266.12,269.32,0.012550729,-0.00538393,#N/A N/A,18.32,-2.35
7/14/1988,269.33,270.69,268.58,270.26,0.007856132,-0.003441131,#N/A N/A,18.92,-2.26
7/15/1988,270.23,272.06,269.53,272.05,0.00938671,-0.006689947,#N/A N/A,19.71,1.89
7/18/1988,271.99,272.05,268.66,270.51,0.012618179,0.005471147,#N/A N/A,19.91,0.87
7/19/1988,270.49,271.21,267.01,268.47,0.015729748,0.007524118,#N/A N/A,19.78,-0.29
7/20/1988,268.52,270.24,268.47,270,0.006592915,-0.005481481,#N/A N/A,20.93,2.44
7/21/1988,269.99,270,266.66,266.66,0.012525313,0.012487812,#N/A N/A,21.81,-2.01
7/22/1988,266.65,266.66,263.29,263.5,0.012799575,0.011954459,#N/A N/A,21.78,-0.13
7/25/1988,263.49,265.17,263.03,264.68,0.008135954,-0.004495995,#N/A N/A,22.42,-1.85
7/26/1988,264.7,266.09,264.32,265.19,0.006696429,-0.001847732,#N/A N/A,22.38,0.11
7/27/1988,265.18,265.83,262.48,262.5,0.012762877,0.010209524,#N/A N/A,21.9,0.24
7/28/1988,262.52,266.55,262.5,266.02,0.015428571,-0.013156905,#N/A N/A,22.04,0.73
7/29/1988,266.04,272.02,266.02,272.02,0.022554695,-0.021983678,#N/A N/A,22.39,1.33
8/1/1988,272.03,272.8,271.21,272.21,0.005862616,-0.000661254,#N/A N/A,21.94,-0.11
8/2/1988,272.19,273.68,270.37,272.06,0.012242483,0.000477836,#N/A N/A,21.74,0.46
8/3/1988,272.03,273.42,271.15,272.98,0.00837175,-0.003480108,#N/A N/A,22.69,2.07
8/4/1988,273,274.2,271.77,271.93,0.008941384,0.003934836,#N/A N/A,22.67,0.04
8/5/1988,271.7,271.93,270.08,271.15,0.006849822,0.002028398,#N/A N/A,22.66,-0.26
8/8/1988,271.13,272.47,269.93,269.98,0.009409847,0.004259575,#N/A N/A,22.2,-0.45
8/9/1988,270,270.2,265.06,266.49,0.019391836,0.013171226,#N/A N/A,21.08,-0.61
8/10/1988,266.43,266.49,261.03,261.9,0.020917136,0.017296678,#N/A N/A,20.99,0.59
8/11/1988,261.92,262.77,260.34,262.75,0.009333948,-0.003158896,#N/A N/A,20.99,0.23
8/12/1988,262.7,262.94,261.37,262.55,0.00600681,0.00057132,#N/A N/A,20.96,0.09
8/15/1988,262.49,262.55,258.68,258.69,0.014960569,0.014689397,#N/A N/A,20.87,-2.31
8/16/1988,258.68,262.61,257.5,260.56,0.01984466,-0.007215229,#N/A N/A,20.77,-0.27
8/17/1988,260.57,261.84,259.33,260.77,0.009678788,-0.000766959,#N/A N/A,21.38,-2.45
8/18/1988,260.76,262.76,260.75,261.03,0.007708533,-0.001034364,#N/A N/A,21.37,-0.5
8/19/1988,261.05,262.27,260.23,260.24,0.007839219,0.003112512,#N/A N/A,21.17,0.7
8/22/1988,260.24,260.71,256.94,256.98,0.014672686,0.012685812,#N/A N/A,21.33,0.71
8/23/1988,256.99,257.86,256.53,257.09,0.005184579,-0.000388969,#N/A N/A,21.47,2.46
8/24/1988,257.16,261.13,257.09,261.13,0.015714341,-0.015203156,#N/A N/A,20.24,-0.13
8/25/1988,261.1,261.13,257.56,259.18,0.013860848,0.007407979,#N/A N/A,19.58,0.7
8/26/1988,259.18,260.15,258.87,259.68,0.004944567,-0.001925447,#N/A N/A,19.45,-0.23
8/29/1988,259.68,262.56,259.68,262.33,0.011090573,-0.01010178,#N/A N/A,19.43,-0.09
8/30/1988,262.33,263.18,261.53,262.51,0.006309028,-0.000685688,#N/A N/A,18.03,-0.47
8/31/1988,262.51,263.8,261.21,261.52,0.009915394,0.003785561,#N/A N/A,17.72,1.74
9/1/1988,261.52,261.52,256.98,258.35,0.017666744,0.012270176,#N/A N/A,17.76,0.55
9/2/1988,258.35,264.9,258.35,264.48,0.025353203,-0.023177556,#N/A N/A,16.83,-0.56
9/6/1988,264.42,265.94,264.4,265.59,0.005824508,-0.004405286,#N/A N/A,17.07,1.11
9/7/1988,265.62,266.98,264.93,265.87,0.007737893,-0.000940309,#N/A N/A,17.07,0.19
9/8/1988,265.87,266.54,264.88,265.88,0.006266989,-3.76E-05,#N/A N/A,16.99,0.06
9/9/1988,265.88,268.26,263.66,266.84,0.017446712,-0.003597662,#N/A N/A,16.62,0.42
9/12/1988,266.85,267.64,266.22,266.47,0.005333934,0.001426052,#N/A N/A,16.79,0.97
9/13/1988,266.45,267.43,265.22,267.43,0.008332705,-0.00366451,#N/A N/A,16.8,0.5
9/14/1988,267.5,269.47,267.41,269.31,0.007703526,-0.006720879,#N/A N/A,15.8,0.53
9/15/1988,269.3,269.78,268.03,268.13,0.00652912,0.004363555,#N/A N/A,15.81,0.02
9/16/1988,268.13,270.81,267.33,270.65,0.013017619,-0.009310918,#N/A N/A,15.77,0.29
9/19/1988,270.64,270.65,267.41,268.82,0.012116226,0.00677033,#N/A N/A,15.69,0.42
9/20/1988,268.83,270.07,268.5,269.73,0.0058473,-0.00333667,#N/A N/A,15.64,0.87
9/21/1988,269.76,270.64,269.48,270.16,0.004304587,-0.001480604,#N/A N/A,15.7,-0.39
9/22/1988,270.19,270.58,268.26,269.18,0.008648326,0.003752136,#N/A N/A,15.83,-0.51
9/23/1988,269.16,270.31,268.28,269.76,0.007566721,-0.002224199,#N/A N/A,15.91,0.68
9/26/1988,269.77,269.8,268.61,268.88,0.004430215,0.003310027,#N/A N/A,14.1,-0.58
9/27/1988,268.89,269.36,268.01,268.26,0.005037125,0.002348468,#N/A N/A,14.01,0.24
9/28/1988,268.22,269.08,267.77,269.08,0.004892258,-0.003196076,#N/A N/A,12.17,-1.27
9/29/1988,269.09,273.02,269.08,272.59,0.014642486,-0.012839796,#N/A N/A,12.09,-0.35
9/30/1988,272.55,274.87,271.66,271.91,0.011816241,0.00235372,#N/A N/A,12.16,0.89
10/3/1988,271.89,271.91,268.84,271.38,0.011419432,0.001879284,#N/A N/A,12.19,-0.23
10/4/1988,271.37,271.79,270.34,270.62,0.005363616,0.002771414,#N/A N/A,10.34,0.81
10/5/1988,270.63,272.45,270.08,271.86,0.008775178,-0.004524388,#N/A N/A,10.29,0.29
10/6/1988,271.87,272.39,271.3,272.39,0.004017693,-0.001909027,#N/A N/A,10.27,-0.25
10/7/1988,272.38,278.07,272.37,278.07,0.020927415,-0.020462473,#N/A N/A,10.19,0.28
10/10/1988,278.06,278.69,277.1,278.24,0.005738001,-0.000646924,#N/A N/A,10.24,-0.24
10/11/1988,278.15,278.24,276.33,277.93,0.006912025,0.000791566,#N/A N/A,10.28,0.99
10/12/1988,277.91,277.93,273.05,273.98,0.017872185,0.014344113,#N/A N/A,9.26,-0.08
10/13/1988,273.95,275.83,273.39,275.22,0.008924979,-0.00461449,#N/A N/A,9.34,0.73
10/14/1988,275.27,277.01,274.08,275.5,0.010690309,-0.000834846,#N/A N/A,9.11,0.6
10/17/1988,275.48,276.65,275.01,276.41,0.00596342,-0.003364567,#N/A N/A,9.45,-1.02
10/18/1988,276.43,279.39,276.41,279.38,0.010781086,-0.010559095,#N/A N/A,9.99,-0.91
10/19/1988,279.4,280.53,274.41,276.97,0.022302394,0.008773513,#N/A N/A,10,-0.03
10/20/1988,276.97,282.88,276.93,282.88,0.021485574,-0.020892251,#N/A N/A,10,-0.21
10/21/1988,282.88,283.66,281.16,283.66,0.008891734,-0.002749771,#N/A N/A,9.72,0.47
10/24/1988,283.63,283.95,282.28,282.28,0.005916112,0.004782485,#N/A N/A,9.7,0.45
10/25/1988,282.28,282.84,281.87,282.38,0.003441303,-0.000354133,#N/A N/A,9.7,0.54
10/26/1988,282.37,282.52,280.54,281.38,0.007057817,0.003518374,#N/A N/A,10.12,1.06
10/27/1988,281.35,281.38,276,277.28,0.019492754,0.014678304,#N/A N/A,10.29,0.76
10/28/1988,277.29,279.48,277.28,278.53,0.007934218,-0.004451944,#N/A N/A,10.25,0.19
10/31/1988,278.54,279.39,277.14,278.97,0.00811864,-0.001541384,#N/A N/A,10.08,-0.34
11/1/1988,278.97,279.57,278.01,279.06,0.005611309,-0.000322511,#N/A N/A,10.1,-0.42
11/2/1988,279.07,279.45,277.08,279.06,0.008553486,3.58E-05,#N/A N/A,10.08,0.7
11/3/1988,279.04,280.37,279.04,279.2,0.004766342,-0.000573066,#N/A N/A,10.4,1.14
11/4/1988,279.11,279.2,276.31,276.31,0.010459267,0.010133546,#N/A N/A,10.16,0.28
11/7/1988,276.3,276.31,273.62,273.93,0.009831153,0.008651845,#N/A N/A,10.95,1.55
11/8/1988,273.95,275.8,273.93,275.15,0.006826562,-0.004361257,#N/A N/A,10.7,1.62
11/9/1988,275.14,275.15,272.15,273.33,0.011023333,0.006622032,#N/A N/A,10.67,-0.28
11/10/1988,273.32,274.37,272.98,273.69,0.005091948,-0.001351894,#N/A N/A,10.58,0.68
11/11/1988,273.65,273.69,267.92,267.92,0.021536279,0.021386981,#N/A N/A,10.57,-0.2
11/14/1988,267.93,269.25,266.79,267.72,0.009220735,0.000784402,#N/A N/A,10.48,0.04
11/15/1988,267.73,268.75,267.72,268.34,0.003847303,-0.002273235,#N/A N/A,11.72,-1.45
11/16/1988,268.41,268.41,262.85,263.82,0.021152749,0.017398226,#N/A N/A,11.63,0.18
11/17/1988,264.61,265.63,263.45,264.6,0.008274815,3.78E-05,#N/A N/A,12.23,1.52
11/18/1988,264.6,266.62,264.6,266.47,0.007634165,-0.007017676,#N/A N/A,12.12,0.32
11/21/1988,266.35,266.47,263.41,266.22,0.011616871,0.000488318,#N/A N/A,12.34,-0.77
11/22/1988,266.19,267.85,265.42,267.21,0.009155301,-0.003817222,#N/A N/A,12.52,1.03
11/23/1988,267.22,269.56,267.21,269,0.008794581,-0.0066171,#N/A N/A,12.74,-0.65
11/25/1988,268.99,269,266.47,267.23,0.009494502,0.006586087,#N/A N/A,13.17,-0.95
11/28/1988,267.22,268.98,266.97,268.64,0.007528936,-0.005285884,#N/A N/A,13.45,-1.31
11/29/1988,268.6,271.31,268.13,270.91,0.011859919,-0.008526817,#N/A N/A,13.16,0.84
11/30/1988,270.91,274.36,270.9,273.7,0.012772241,-0.010193643,#N/A N/A,14.69,-1.94
12/1/1988,273.68,273.7,272.27,272.49,0.005252139,0.004367133,#N/A N/A,14.8,-0.53
12/2/1988,272.49,272.49,270.47,271.81,0.007468481,0.002501748,#N/A N/A,14.87,-0.46
12/5/1988,274.93,275.62,271.81,274.93,0.014017144,0,#N/A N/A,15.27,-1.1
12/6/1988,274.93,277.89,274.62,277.59,0.011907363,-0.009582478,#N/A N/A,15.52,-0.99
